,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,4.3,46.63892466274441,84212.73257858322,-6.1,0,1981-01-01 00:00:00,1,0,0.0,0.6993865030674846,Neither,0,0.0,-0.15666130554046112,167.7875755167595,-77.78757551675949,0,,0,0,3.3801063154630495
1,3.7,46.63892466274441,84212.73257858322,-6.7,0,1981-01-01 01:00:00,1,1,0.0,0.6993865030674846,Neither,1,0.0,0.8433386944595389,163.7544375996747,-73.7544375996747,0,,0,0,5.351834999483162
2,3.2,48.85982583716081,84312.73257858322,-6.5,0,1981-01-01 02:00:00,1,2,0.0,0.6993865030674846,Neither,2,0.0,1.843338694459539,153.21153147829847,-63.21153147829847,0,,0,0,6.29075342044512
3,1.5,57.74343053482641,84312.73257858322,-5.9,0,1981-01-01 03:00:00,1,3,0.0,0.6993865030674846,Neither,3,0.0,2.843338694459539,141.23948311824594,-51.23948311824594,0,,0,0,2.4411878945010916
4,0.4,62.18523288365921,84312.73257858322,-6.0,0,1981-01-01 04:00:00,1,4,0.0,0.6993865030674846,Neither,4,0.0,3.843338694459539,128.97892846425185,-38.97892846425185,0,,0,0,4.319024736425008
5,1.5,59.96433170924281,84412.73257858322,-5.4,0,1981-01-01 05:00:00,1,5,0.0,0.6993865030674846,Neither,5,0.0,4.843338694459539,116.79065509640787,-26.790655096407875,0,,0,0,3.8495655259440285
6,0.4,64.40613405807561,84412.73257858322,-5.5,0,1981-01-01 06:00:00,1,6,0.0,0.6993865030674846,Sunrise,6,0.53125,5.843338694459539,104.8921646182554,-14.892164618255407,0,,0,0,2.4411878945010916
7,-0.2,67.73748581970021,84512.73257858322,-5.4,34,1981-01-01 07:00:00,1,7,0.53125,0.6993865030674846,Neither,7,0.3129251700680272,6.843338694459539,93.49901189371954,-3.4990118937195405,18,,0,0,1.4083776314429373
8,3.7,55.52252936041001,84512.73257858322,-4.4,184,1981-01-01 08:00:00,1,8,0.6258503401360545,0.6993865030674846,Neither,8,0.6150225903614458,7.843338694459539,82.88671999180505,7.113280008194948,57,407.19143485666143,0,0,1.4083776314429373
9,6.5,45.52847407553621,84612.73257858322,-4.4,348,1981-01-01 09:00:00,1,9,0.6987951807228916,0.6993865030674846,Neither,9,0.6769128053075945,8.843338694459538,73.44124664079987,16.558753359200125,74,737.5147613212066,0,0,1.9717286840201123
10,9.8,37.755319965078805,84612.73257858322,-3.9,471,1981-01-01 10:00:00,1,10,0.7279752704791345,0.6993865030674846,Neither,10,0.7221746081453035,9.843338694459538,65.70134971495264,24.29865028504736,85,826.2304721517576,0,0,1.4083776314429373
