,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
0,6.9,37.63996929619202,94305.62272368341,-6.5,0,2001-01-01 00:00:00,1,0,0.0,0.6807295099978027,Neither,0,0.0,0.27467202779287214,166.4761681037579,-76.47616810375791,0,,6,3,1.9694005662300502
1,8.0,37.63996929619202,94305.62272368341,-5.6,0,2001-01-01 01:00:00,1,1,0.0,0.6807295099978027,Neither,1,0.0,1.2746720277928723,158.99242869707663,-68.99242869707663,0,,6,3,2.4383054629514906
2,7.4,39.79082468454585,94305.62272368341,-5.4,0,2001-01-01 02:00:00,1,2,0.0,0.6807295099978027,Neither,2,0.0,2.2746720277928723,147.8755412831973,-57.87554128319729,0,,8,4,1.4067146901643217
3,7.4,39.79082468454585,94305.62272368341,-5.4,0,2001-01-01 03:00:00,1,3,0.0,0.6807295099978027,Neither,3,0.0,3.2746720277928723,135.9104686044672,-45.91046860446721,0,,6,3,0.0
4,6.9,40.86625237872277,94305.62272368341,-5.5,0,2001-01-01 04:00:00,1,4,0.0,0.6807295099978027,Neither,4,0.0,4.274672027792872,123.80471382361758,-33.804713823617575,0,,7,3,1.9694005662300502
5,6.9,40.86625237872277,94405.62272368341,-5.5,0,2001-01-01 05:00:00,1,5,0.0,0.6807295099978027,Neither,5,0.0,5.274672027792872,111.85426895462064,-21.854268954620636,0,,7,4,2.4383054629514906
6,6.3,40.86625237872277,94405.62272368341,-6.0,0,2001-01-01 06:00:00,1,6,0.0,0.6807295099978027,Sunrise,6,0.4383561643835616,6.274672027792872,100.27879336647146,-10.278793366471461,0,,4,2,2.4383054629514906
7,5.6,43.017107767076595,94505.62272368341,-6.0,64,2001-01-01 07:00:00,1,7,0.4383561643835616,0.6807295099978027,Neither,7,0.316711590296496,7.274672027792872,89.32007523494256,0.6799247650574358,44,0.0,2,1,1.4067146901643217
8,8.5,36.56454160201511,94605.62272368341,-5.5,235,2001-01-01 08:00:00,1,8,0.633423180592992,0.6807295099978027,Neither,8,0.555838699251672,8.274672027792873,79.29760073915516,10.702399260844842,77,652.8138962395046,0,0,1.4067146901643217
9,12.0,27.96112004859979,94705.62272368341,-5.9,371,2001-01-01 09:00:00,1,9,0.6733212341197822,0.6807295099978027,Neither,9,0.6617190418613246,9.274672027792873,70.6555688239618,19.3444311760382,95,711.9145929833288,0,0,1.9694005662300502
10,13.6,24.734836966069043,94705.62272368341,-6.2,463,2001-01-01 10:00:00,1,10,0.6900149031296572,0.6807295099978027,Neither,10,0.6943954236897254,10.274672027792873,63.98735517738933,26.012644822610667,109,777.4191034367615,0,0,0.0
11,15.4,22.583981577715214,94605.62272368341,-5.9,518,2001-01-01 11:00:00,1,11,0.7154696132596685,0.6807295099978027,Neither,11,0.6882698629123463,11.274672027792873,59.97568257120498,30.024317428795023,109,824.8271068056738,0,0,0.0
12,16.5,20.433126189361385,94605.62272368341,-6.2,484,2001-01-01 12:00:00,1,12,0.6865248226950355,0.6807295099978027,Neither,12,0.7199714354791049,12.274672027792873,59.17413428997352,30.825865710026477,115,703.2453347561456,0,0,0.0
13,17.6,20.433126189361385,94505.62272368341,-5.3,447,2001-01-01 13:00:00,1,13,0.7244732576985413,0.6807295099978027,Neither,13,0.6924003423820004,13.274672027792873,61.7098623356551,28.290137664344897,88,758.1462334452922,0,0,0.0
